ORDER|ID|UPDATE|STATUS|MOTIVE|INTEREST_RATE|AMOUNT|CAT|CP|DELIVERY_SCORE
8299,0|3303|53:25.0|RESPONSE||||||
8300,0|3303|40:33.1|RISK||||||
8301,0|3303|56:54.3|APPROVED|PLASTIC|32,0|2100,0|41,0||
8302,0|3303|42:26.6|DELIVERED|||||53100,0|3,0
8305,0|3304|22:01.7|RESPONSE||||||
8306,0|3304|32:19.4|RISK||||||
8307,0|3304|13:07.7|APPROVED|PLASTIC|46,0|2000,0|41,0||
8308,0|3304|06:23.0|DELIVERED|||||53100,0|1,0
8309,0|3305|47:53.0|RESPONSE||||||
8310,0|3305|59:16.2|RISK||||||
8311,0|3305|49:28.0|REJECTED|USAGE|||||
8312,0|3309|37:40.6|RESPONSE||||||
8313,0|3309|11:21.1|RISK||||||
8314,0|3309|23:25.4|APPROVED|PLASTIC|46,0|4500,0|40,0||
8315,0|3309|33:18.8|DELIVERED|||||11560,0|0,0
8318,0|3312|52:08.8|RESPONSE||||||
8319,0|3312|26:29.2|RISK||||||
8320,0|3312|18:17.1|APPROVED|PLASTIC|32,0|36000,0|45,0||
8321,0|3312|03:25.6|DELIVERED|||||44620,0|2,0
8327,0|3314|00:00.0|NOT RESPOND||||||
8328,0|3315|00:00.0|NOT RESPOND||||||
8329,0|3316|45:47.7|RESPONSE||||||
8330,0|3316|34:34.5|RISK||||||
8331,0|3316|29:26.3|APPROVED|PLASTIC|49,0|43100,0|41,0||
8332,0|3316|36:39.5|DELIVERED|||||53100,0|0,0
8333,0|3319|00:00.0|NOT RESPOND||||||
8334,0|3320|40:09.6|RESPONSE||||||
8335,0|3320|57:11.9|RISK||||||
8336,0|3320|33:06.4|APPROVED|PLASTIC|32,0|15900,0|47,0||
8337,0|3320|49:27.6|DELIVERED|||||53100,0|2,0
8341,0|3321|00:00.0|NOT RESPOND||||||
8342,0|3322|45:31.9|RESPONSE||||||
8343,0|3322|22:00.3|RISK||||||
8344,0|3322|55:44.9|APPROVED|DIGITAL|48,0|3900,0|34,0||
8350,0|3323|41:20.6|RESPONSE||||||
8351,0|3323|03:38.6|RISK||||||
8352,0|3323|28:34.0|APPROVED|PLASTIC|39,0|16600,0|38,0||
8353,0|3323|45:35.7|DELIVERED|||||64000,0|3,0
8356,0|3324|43:42.6|RESPONSE||||||
8357,0|3324|08:54.9|RISK||||||
8358,0|3324|13:08.2|APPROVED|PLASTIC|44,0|2300,0|42,0||
8359,0|3324|26:21.7|DELIVERED|||||53100,0|2,0
8364,0|3325|00:00.0|NOT RESPOND||||||
8365,0|3326|41:46.3|RESPONSE||||||
8366,0|3326|24:47.7|RISK||||||
8367,0|3326|00:06.7|REJECTED|EMPTY|||||
8368,0|3327|16:53.8|RESPONSE||||||
8369,0|3327|39:22.0|RISK||||||
8370,0|3327|08:05.8|APPROVED|PLASTIC|42,0|5900,0|40,0||
8371,0|3327|41:13.7|DELIVERED|||||53100,0|3,0
8373,0|3329|54:42.5|RESPONSE||||||
8374,0|3329|51:35.3|RISK||||||
8375,0|3329|08:36.0|APPROVED|PLASTIC|45,0|24300,0|48,0||
8376,0|3329|06:41.8|DELIVERED|||||53100,0|3,0
8377,0|3331|50:37.7|RESPONSE||||||
8378,0|3331|29:58.6|RISK||||||
8379,0|3331|07:15.9|APPROVED|DIGITAL|35,0|3000,0|40,0||
8382,0|3332|00:00.0|NOT RESPOND||||||
8383,0|3333|00:00.0|NOT RESPOND||||||
8384,0|3335|58:30.5|RESPONSE||||||
8385,0|3335|28:28.5|RISK||||||
8386,0|3335|14:04.4|APPROVED|PLASTIC|42,0|24900,0|31,0||
8387,0|3335|13:01.4|DELIVERED|||||53100,0|1,0
8393,0|3336|21:37.0|RESPONSE||||||
8394,0|3336|26:41.6|RISK||||||
8395,0|3336|17:35.8|APPROVED|DIGITAL|39,0|2100,0|44,0||
8400,0|3337|59:31.0|RESPONSE||||||
8401,0|3337|31:44.4|RISK||||||
8402,0|3337|17:55.8|APPROVED|PLASTIC|48,0|3900,0|45,0||
8403,0|3337|25:00.9|DELIVERED|||||53100,0|1,0
8408,0|3338|26:16.9|RESPONSE||||||
8409,0|3338|56:47.4|RISK||||||
8410,0|3338|09:54.9|REJECTED|USAGE|||||
8411,0|3339|12:44.2|RESPONSE||||||
8412,0|3339|51:47.2|RISK||||||
8413,0|3339|50:06.4|APPROVED|PLASTIC|35,0|17300,0|47,0||
8414,0|3339|25:13.1|DELIVERED|||||44100,0|1,0
8420,0|3341|00:00.0|NOT RESPOND||||||
8421,0|3342|56:34.5|RESPONSE||||||
8422,0|3342|22:24.5|RISK||||||
8423,0|3342|10:52.8|APPROVED|PLASTIC|32,0|6300,0|33,0||
8424,0|3342|57:10.2|DELIVERED|||||11560,0|1,0
8426,0|3343|00:32.7|RESPONSE||||||
8427,0|3343|46:31.7|RISK||||||
8428,0|3343|38:07.1|APPROVED|DIGITAL|49,0|8000,0|31,0||
8433,0|3344|25:20.3|RESPONSE||||||
8434,0|3344|58:09.1|RISK||||||
8435,0|3344|49:02.9|REJECTED|USAGE|||||
8436,0|3345|35:49.4|RESPONSE||||||
8437,0|3345|08:22.7|RISK||||||
8438,0|3345|05:05.9|APPROVED|PLASTIC|37,0|1900,0|36,0||
8439,0|3345|46:26.1|DELIVERED|||||44100,0|3,0
8444,0|3347|00:00.0|NOT RESPOND||||||
8445,0|3348|00:00.0|NOT RESPOND||||||
8446,0|3349|00:00.0|NOT RESPOND||||||
8447,0|3351|08:51.8|RESPONSE||||||
8448,0|3351|07:39.2|RISK||||||
8449,0|3351|46:08.8|APPROVED|PLASTIC|47,0|12600,0|42,0||
8450,0|3351|17:30.6|DELIVERED|||||11560,0|1,0
8452,0|3352|46:53.8|RESPONSE||||||
8453,0|3352|54:34.3|RISK||||||
8454,0|3352|15:14.4|APPROVED|DIGITAL|32,0|52000,0|34,0||
8456,0|3353|31:46.5|RESPONSE||||||
8457,0|3353|45:49.1|RISK||||||
8458,0|3353|00:07.9|REJECTED|EMPTY|||||
8459,0|3354|00:00.0|NOT RESPOND||||||
8460,0|3355|00:00.0|NOT RESPOND||||||
8461,0|3357|00:00.0|NOT RESPOND||||||
8462,0|3358|59:24.1|RESPONSE||||||
8463,0|3358|58:02.1|RISK||||||
8464,0|3358|21:14.4|APPROVED|PLASTIC|41,0|1300,0|36,0||
8465,0|3358|06:27.5|DELIVERED|||||53100,0|2,0
8467,0|3360|38:07.8|RESPONSE||||||
8468,0|3360|49:21.1|RISK||||||
8469,0|3360|51:46.4|REJECTED|MOP|||||
8470,0|3361|00:00.0|NOT RESPOND||||||
8471,0|3363|00:00.0|NOT RESPOND||||||
8472,0|3364|07:37.0|RESPONSE||||||
8473,0|3364|45:20.3|RISK||||||
8474,0|3364|47:08.1|APPROVED|PLASTIC|46,0|11700,0|42,0||
8475,0|3364|13:41.4|DELIVERED|||||44100,0|3,0
8476,0|3366|16:56.4|RESPONSE||||||
8477,0|3366|35:52.5|RISK||||||
8478,0|3366|17:14.7|APPROVED|PLASTIC|39,0|4100,0|36,0||
8479,0|3366|46:15.0|DELIVERED|||||53100,0|3,0
8481,0|3367|13:37.7|RESPONSE||||||
8482,0|3367|04:21.2|RISK||||||
8483,0|3367|32:53.7|APPROVED|PLASTIC|37,0|7200,0|44,0||
8484,0|3367|32:40.7|DELIVERED|||||53100,0|2,0
8486,0|3368|54:56.3|RESPONSE||||||
8487,0|3368|19:52.4|RISK||||||
8488,0|3368|27:14.3|REJECTED|USAGE|||||
8489,0|3370|00:00.0|NOT RESPOND||||||
8490,0|3373|08:19.0|RESPONSE||||||
8491,0|3373|45:52.6|RISK||||||
8492,0|3373|39:44.4|APPROVED|PLASTIC|32,0|1300,0|48,0||
8493,0|3373|25:57.6|DELIVERED|||||44100,0|3,0
8499,0|3374|21:50.5|RESPONSE||||||
8500,0|3374|24:29.5|RISK||||||
8501,0|3374|25:27.5|REJECTED|EMPTY|||||
8502,0|3375|00:00.0|NOT RESPOND||||||
8503,0|3378|39:20.5|RESPONSE||||||
8504,0|3378|21:35.9|RISK||||||
8505,0|3378|16:15.2|REJECTED|EMPTY|||||
8506,0|3380|00:00.0|NOT RESPOND||||||
8507,0|3381|38:24.2|RESPONSE||||||
8508,0|3381|34:03.2|RISK||||||
8509,0|3381|44:02.3|APPROVED|DIGITAL|44,0|3700,0|38,0||
8511,0|3382|25:45.4|RESPONSE||||||
8512,0|3382|42:42.6|RISK||||||
8513,0|3382|27:24.7|APPROVED|PLASTIC|30,0|14500,0|49,0||
8514,0|3382|21:05.8|DELIVERED|||||53100,0|2,0
8519,0|3383|06:39.9|RESPONSE||||||
8520,0|3383|54:09.1|RISK||||||
8521,0|3383|46:37.2|REJECTED|USAGE|||||
8522,0|3384|00:00.0|NOT RESPOND||||||
8523,0|3385|58:56.5|RESPONSE||||||
8524,0|3385|05:20.1|RISK||||||
8525,0|3385|26:43.5|APPROVED|PLASTIC|42,0|1200,0|41,0||
8526,0|3385|08:41.9|DELIVERED|||||53100,0|4,0
8531,0|3386|43:02.6|RESPONSE||||||
8532,0|3386|24:31.4|RISK||||||
8533,0|3386|12:19.1|REJECTED|USAGE|||||
8534,0|3387|52:17.5|RESPONSE||||||
8535,0|3387|31:49.2|RISK||||||
8536,0|3387|01:04.5|APPROVED|PLASTIC|31,0|4900,0|34,0||
8537,0|3387|58:22.4|DELIVERED|||||44100,0|2,0
8538,0|3388|00:00.0|NOT RESPOND||||||
8539,0|3390|05:32.7|RESPONSE||||||
8540,0|3390|25:03.5|RISK||||||
8541,0|3390|39:48.4|APPROVED|DIGITAL|48,0|4600,0|45,0||
8544,0|3391|56:37.9|RESPONSE||||||
8545,0|3391|53:01.8|RISK||||||
8546,0|3391|44:38.4|APPROVED|PLASTIC|31,0|8500,0|39,0||
8547,0|3391|12:56.2|DELIVERED|||||44100,0|1,0
8553,0|3394|00:00.0|NOT RESPOND||||||
8554,0|3395|00:00.0|NOT RESPOND||||||
8555,0|3396|04:57.5|RESPONSE||||||
8556,0|3396|41:00.7|RISK||||||
8557,0|3396|15:31.9|APPROVED|PLASTIC|47,0|25400,0|42,0||
8558,0|3396|55:32.2|DELIVERED|||||11560,0|3,0
8559,0|3397|52:51.8|RESPONSE||||||
8560,0|3397|39:20.3|RISK||||||
8561,0|3397|00:06.8|REJECTED|INCOME|||||
8562,0|3398|11:22.5|RESPONSE||||||
8563,0|3398|26:30.6|RISK||||||
8564,0|3398|55:01.7|APPROVED|DIGITAL|32,0|62700,0|44,0||
8569,0|3399|00:00.0|NOT RESPOND||||||
8570,0|3400|59:01.5|RESPONSE||||||
8571,0|3400|25:58.1|RISK||||||
8572,0|3400|44:25.7|APPROVED|PLASTIC|34,0|16600,0|32,0||
8573,0|3400|40:16.5|DELIVERED|||||11560,0|3,0
8577,0|3401|00:00.0|NOT RESPOND||||||
8578,0|3402|12:08.2|RESPONSE||||||
8579,0|3402|20:08.1|RISK||||||
8580,0|3402|02:05.6|APPROVED|PLASTIC|45,0|22900,0|35,0||
8581,0|3402|19:40.1|DELIVERED|||||44620,0|3,0
8585,0|3403|29:57.1|RESPONSE||||||
8586,0|3403|00:28.3|RISK||||||
8587,0|3403|49:50.2|REJECTED|USAGE|||||
8588,0|3404|00:00.0|NOT RESPOND||||||
8589,0|3405|36:24.4|RESPONSE||||||
8590,0|3405|01:43.3|RISK||||||
8591,0|3405|24:12.0|APPROVED|PLASTIC|41,0|14600,0|37,0||
8592,0|3405|25:17.4|DELIVERED|||||53100,0|3,0
8596,0|3407|45:10.4|RESPONSE||||||
8597,0|3407|54:46.3|RISK||||||
8598,0|3407|43:53.1|APPROVED|PLASTIC|41,0|9100,0|40,0||
8599,0|3407|05:37.4|DELIVERED|||||44100,0|3,0
8603,0|3409|19:28.0|RESPONSE||||||
8604,0|3409|00:07.6|RISK||||||
8605,0|3409|50:47.1|REJECTED|MOP|||||
8606,0|3410|00:00.0|NOT RESPOND||||||
8607,0|3411|13:24.8|RESPONSE||||||
8608,0|3411|27:17.6|RISK||||||
8609,0|3411|57:46.8|APPROVED|PLASTIC|42,0|15700,0|32,0||
8610,0|3411|00:51.7|DELIVERED|||||44100,0|1,0
8615,0|3412|07:04.1|RESPONSE||||||
8616,0|3412|34:27.7|RISK||||||
8617,0|3412|35:38.6|REJECTED|EMPTY|||||
8618,0|3413|13:18.5|RESPONSE||||||
8619,0|3413|20:56.4|RISK||||||
8620,0|3413|55:53.6|REJECTED|USAGE|||||
8621,0|3416|00:00.0|NOT RESPOND||||||
8622,0|3417|00:00.0|NOT RESPOND||||||
8623,0|3419|36:58.9|RESPONSE||||||
8624,0|3419|43:55.9|RISK||||||
8625,0|3419|44:29.6|APPROVED|PLASTIC|49,0|2500,0|44,0||
8626,0|3419|34:36.0|DELIVERED|||||53100,0|2,0
8627,0|3420|40:33.5|RESPONSE||||||
8628,0|3420|22:46.7|RISK||||||
8629,0|3420|54:57.5|REJECTED|INCOME|||||
8630,0|3422|00:00.0|NOT RESPOND||||||
8631,0|3425|00:00.0|NOT RESPOND||||||
8632,0|3427|00:26.3|RESPONSE||||||
8633,0|3427|02:55.0|RISK||||||
8634,0|3427|41:07.4|APPROVED|PLASTIC|34,0|10200,0|45,0||
8635,0|3427|48:34.9|DELIVERED|||||53100,0|2,0
8638,0|3431|03:17.7|RESPONSE||||||
8639,0|3431|12:17.1|RISK||||||
8640,0|3431|57:02.4|REJECTED|INCOME|||||
8641,0|3432|00:00.0|NOT RESPOND||||||
8642,0|3433|00:00.0|NOT RESPOND||||||
8643,0|3436|26:11.3|RESPONSE||||||
8644,0|3436|26:34.1|RISK||||||
8645,0|3436|58:46.5|APPROVED|PLASTIC|32,0|7600,0|31,0||
8646,0|3436|07:16.6|DELIVERED|||||53100,0|0,0
8648,0|3439|57:34.6|RESPONSE||||||
8649,0|3439|17:14.8|RISK||||||
8650,0|3439|06:30.9|APPROVED|PLASTIC|30,0|12900,0|48,0||
8651,0|3439|38:46.9|DELIVERED|||||53100,0|1,0
8653,0|3442|00:00.0|NOT RESPOND||||||
8654,0|3444|00:00.0|NOT RESPOND||||||
8655,0|3445|00:00.0|NOT RESPOND||||||
8656,0|3446|46:48.6|RESPONSE||||||
8657,0|3446|29:36.7|RISK||||||
8658,0|3446|50:42.6|APPROVED|PLASTIC|45,0|13000,0|40,0||
8659,0|3446|26:08.1|DELIVERED|||||44100,0|2,0
8663,0|3447|42:04.7|RESPONSE||||||
8664,0|3447|42:31.1|RISK||||||
8665,0|3447|23:33.1|REJECTED|USAGE|||||
8666,0|3448|08:40.7|RESPONSE||||||
8667,0|3448|30:43.2|RISK||||||
8668,0|3448|24:39.1|APPROVED|DIGITAL|37,0|12400,0|30,0||
8669,0|3450|01:14.8|RESPONSE||||||
8670,0|3450|09:30.1|RISK||||||
8671,0|3450|41:42.7|APPROVED|PLASTIC|46,0|14000,0|38,0||
8672,0|3450|39:36.4|DELIVERED|||||44100,0|2,0
8673,0|3451|00:00.0|NOT RESPOND||||||
8674,0|3452|00:00.0|NOT RESPOND||||||
8675,0|3455|00:00.0|NOT RESPOND||||||
8676,0|3456|59:17.0|RESPONSE||||||
8677,0|3456|55:24.7|RISK||||||
8678,0|3456|22:30.8|REJECTED|USAGE|||||
8679,0|3457|00:00.0|NOT RESPOND||||||
8680,0|3460|32:16.1|RESPONSE||||||
8681,0|3460|30:10.6|RISK||||||
8682,0|3460|21:16.5|APPROVED|PLASTIC|33,0|28100,0|35,0||
8683,0|3460|20:45.8|DELIVERED|||||44100,0|2,0
8688,0|3461|23:55.8|RESPONSE||||||
8689,0|3461|03:25.9|RISK||||||
8690,0|3461|59:11.0|REJECTED|INCOME|||||
8691,0|3462|00:00.0|NOT RESPOND||||||
8692,0|3463|00:00.0|NOT RESPOND||||||
8693,0|3464|00:00.0|NOT RESPOND||||||
8694,0|3465|05:29.9|RESPONSE||||||
8695,0|3465|18:12.8|RISK||||||
8696,0|3465|16:27.5|REJECTED|USAGE|||||
8697,0|3466|00:00.0|NOT RESPOND||||||
8698,0|3468|54:42.6|RESPONSE||||||
8699,0|3468|12:59.2|RISK||||||
8700,0|3468|28:13.1|REJECTED|INCOME|||||
8701,0|3469|29:47.9|RESPONSE||||||
8702,0|3469|49:41.2|RISK||||||
8703,0|3469|35:07.5|APPROVED|DIGITAL|31,0|9800,0|48,0||
8707,0|3470|00:00.0|NOT RESPOND||||||
8708,0|3471|00:00.0|NOT RESPOND||||||
8709,0|3472|11:59.4|RESPONSE||||||
8710,0|3472|23:58.5|RISK||||||
8711,0|3472|18:08.6|REJECTED|USAGE|||||
8712,0|3473|00:00.0|NOT RESPOND||||||
8713,0|3474|09:56.5|RESPONSE||||||
8714,0|3474|27:18.5|RISK||||||
8715,0|3474|56:55.6|REJECTED|USAGE|||||
8716,0|3475|37:00.0|RESPONSE||||||
8717,0|3475|49:44.4|RISK||||||
8718,0|3475|05:50.2|APPROVED|PLASTIC|46,0|400,0|33,0||
8719,0|3475|10:11.9|DELIVERED|||||44100,0|1,0
8724,0|3477|18:26.1|RESPONSE||||||
8725,0|3477|01:14.7|RISK||||||
8726,0|3477|50:47.4|APPROVED|PLASTIC|49,0|25000,0|38,0||
8727,0|3477|57:36.9|DELIVERED|||||44100,0|2,0
8730,0|3478|00:00.0|NOT RESPOND||||||
8731,0|3479|00:00.0|NOT RESPOND||||||
8732,0|3481|00:00.0|NOT RESPOND||||||
8733,0|3482|00:00.0|NOT RESPOND||||||
8734,0|3483|16:03.0|RESPONSE||||||
8735,0|3483|31:14.2|RISK||||||
8736,0|3483|19:42.9|APPROVED|PLASTIC|45,0|13500,0|41,0||
8737,0|3483|21:13.8|DELIVERED|||||53100,0|1,0
8742,0|3485|00:00.0|NOT RESPOND||||||
8743,0|3486|00:00.0|NOT RESPOND||||||
8744,0|3490|00:00.0|NOT RESPOND||||||
8745,0|3491|47:39.1|RESPONSE||||||
8746,0|3491|24:17.5|RISK||||||
8747,0|3491|24:42.5|APPROVED|DIGITAL|46,0|8700,0|36,0||
8751,0|3493|00:00.0|NOT RESPOND||||||
8752,0|3494|13:54.8|RESPONSE||||||
8753,0|3494|51:04.9|RISK||||||
8754,0|3494|01:13.8|APPROVED|PLASTIC|32,0|2900,0|47,0||
8755,0|3494|39:05.7|DELIVERED|||||44100,0|1,0
8756,0|3496|00:00.0|NOT RESPOND||||||
8757,0|3500|26:18.9|RESPONSE||||||
8758,0|3500|17:51.5|RISK||||||
8759,0|3500|46:49.9|APPROVED|PLASTIC|36,0|4900,0|38,0||
8760,0|3500|30:31.3|DELIVERED|||||11560,0|1,0
8762,0|3502|06:45.6|RESPONSE||||||
8763,0|3502|53:35.3|RISK||||||
8764,0|3502|13:01.0|REJECTED|MOP|||||
8765,0|3504|48:47.9|RESPONSE||||||
8766,0|3504|08:57.6|RISK||||||
8767,0|3504|17:36.3|APPROVED|DIGITAL|40,0|31000,0|37,0||
8769,0|3505|14:05.9|RESPONSE||||||
8770,0|3505|36:19.4|RISK||||||
8771,0|3505|44:29.8|REJECTED|USAGE|||||
8772,0|3506|06:21.9|RESPONSE||||||
8773,0|3506|30:30.7|RISK||||||
8774,0|3506|32:52.1|REJECTED|USAGE|||||
8775,0|3507|00:00.0|NOT RESPOND||||||
8776,0|3508|00:00.0|NOT RESPOND||||||
8777,0|3509|43:51.3|RESPONSE||||||
8778,0|3509|21:32.6|RISK||||||
8779,0|3509|08:20.7|REJECTED|USAGE|||||
8780,0|3510|53:09.7|RESPONSE||||||
8781,0|3510|32:06.2|RISK||||||
8782,0|3510|13:35.9|APPROVED|PLASTIC|41,0|16800,0|43,0||
8783,0|3510|04:21.2|DELIVERED|||||53100,0|4,0
8785,0|3511|44:37.3|RESPONSE||||||
8786,0|3511|39:27.4|RISK||||||
8787,0|3511|22:27.5|APPROVED|DIGITAL|36,0|25200,0|35,0||
8793,0|3512|47:06.8|RESPONSE||||||
8794,0|3512|20:48.3|RISK||||||
8795,0|3512|00:28.5|APPROVED|PLASTIC|40,0|7400,0|30,0||
8796,0|3512|36:53.1|DELIVERED|||||44620,0|1,0
8801,0|3513|05:54.9|RESPONSE||||||
8802,0|3513|22:41.4|RISK||||||
8803,0|3513|46:26.2|APPROVED|PLASTIC|48,0|14400,0|49,0||
8804,0|3513|49:53.8|DELIVERED|||||11560,0|0,0
8805,0|3515|44:22.7|RESPONSE||||||
8806,0|3515|05:32.8|RISK||||||
8807,0|3515|54:05.5|APPROVED|PLASTIC|35,0|1100,0|31,0||
8808,0|3515|01:22.9|DELIVERED|||||44100,0|0,0
8813,0|3517|00:00.0|NOT RESPOND||||||
8814,0|3519|00:00.0|NOT RESPOND||||||
8815,0|3520|09:08.7|RESPONSE||||||
8816,0|3520|13:52.9|RISK||||||
8817,0|3520|17:01.3|REJECTED|EMPTY|||||
8818,0|3521|00:00.0|NOT RESPOND||||||
8819,0|3522|00:00.0|NOT RESPOND||||||
8820,0|3523|00:00.0|NOT RESPOND||||||
8821,0|3524|26:22.4|RESPONSE||||||
8822,0|3524|50:28.3|RISK||||||
8823,0|3524|45:46.2|APPROVED|PLASTIC|36,0|4800,0|38,0||
8824,0|3524|18:50.5|DELIVERED|||||44100,0|1,0
8830,0|3525|15:58.8|RESPONSE||||||
8831,0|3525|09:41.8|RISK||||||
8832,0|3525|04:43.7|APPROVED|PLASTIC|43,0|10100,0|49,0||
8833,0|3525|26:47.4|DELIVERED|||||53100,0|1,0
8836,0|3526|01:36.3|RESPONSE||||||
8837,0|3526|47:32.6|RISK||||||
8838,0|3526|11:32.4|APPROVED|PLASTIC|48,0|6100,0|32,0||
8839,0|3526|36:24.0|DELIVERED|||||44100,0|3,0
8842,0|3528|21:30.9|RESPONSE||||||
8843,0|3528|43:42.3|RISK||||||
8844,0|3528|15:14.8|APPROVED|PLASTIC|49,0|11600,0|46,0||
8845,0|3528|59:52.9|DELIVERED|||||64000,0|2,0
8851,0|3529|11:56.0|RESPONSE||||||
8852,0|3529|23:05.5|RISK||||||
8853,0|3529|13:38.3|APPROVED|PLASTIC|49,0|3300,0|46,0||
8854,0|3529|56:52.3|DELIVERED|||||64000,0|2,0
8856,0|3530|50:36.7|RESPONSE||||||
8857,0|3530|44:07.5|RISK||||||
8858,0|3530|56:03.3|REJECTED|MOP|||||
8859,0|3532|31:49.6|RESPONSE||||||
8860,0|3532|10:52.5|RISK||||||
8861,0|3532|57:07.5|REJECTED|MOP|||||
8862,0|3533|50:41.8|RESPONSE||||||
8863,0|3533|56:07.4|RISK||||||
8864,0|3533|27:06.7|REJECTED|INCOME|||||
8865,0|3535|18:59.5|RESPONSE||||||
8866,0|3535|43:52.7|RISK||||||
8867,0|3535|03:03.7|APPROVED|PLASTIC|36,0|25500,0|43,0||
8868,0|3535|35:01.7|DELIVERED|||||53100,0|3,0
8873,0|3536|00:00.0|NOT RESPOND||||||
8874,0|3537|09:22.3|RESPONSE||||||
8875,0|3537|10:56.8|RISK||||||
8876,0|3537|44:37.4|APPROVED|PLASTIC|39,0|2600,0|47,0||
8877,0|3537|42:43.9|DELIVERED|||||53100,0|2,0
8883,0|3538|00:00.0|NOT RESPOND||||||
8884,0|3539|00:00.0|NOT RESPOND||||||
8885,0|3540|43:24.8|RESPONSE||||||
8886,0|3540|22:56.3|RISK||||||
8887,0|3540|16:10.5|APPROVED|PLASTIC|32,0|23700,0|37,0||
8888,0|3540|22:47.9|DELIVERED|||||44100,0|2,0
8891,0|3541|49:07.4|RESPONSE||||||
8892,0|3541|51:02.1|RISK||||||
8893,0|3541|40:16.2|REJECTED|MOP|||||
8894,0|3545|00:00.0|NOT RESPOND||||||
8895,0|3546|25:12.9|RESPONSE||||||
8896,0|3546|16:09.5|RISK||||||
8897,0|3546|21:10.9|APPROVED|PLASTIC|41,0|3800,0|34,0||
8898,0|3546|59:24.2|DELIVERED|||||44100,0|0,0
8899,0|3547|31:42.9|RESPONSE||||||
8900,0|3547|49:56.9|RISK||||||
8901,0|3547|16:38.9|REJECTED|USAGE|||||
8902,0|3548|21:12.7|RESPONSE||||||
8903,0|3548|48:45.2|RISK||||||
8904,0|3548|06:22.3|APPROVED|PLASTIC|39,0|1700,0|46,0||
8905,0|3548|37:28.9|DELIVERED|||||53100,0|3,0
8908,0|3549|01:12.6|RESPONSE||||||
8909,0|3549|10:22.0|RISK||||||
8910,0|3549|01:00.6|APPROVED|PLASTIC|47,0|44500,0|34,0||
8911,0|3549|44:08.4|DELIVERED|||||11560,0|2,0
8912,0|3550|15:29.7|RESPONSE||||||
8913,0|3550|57:37.7|RISK||||||
8914,0|3550|31:42.6|APPROVED|PLASTIC|34,0|6000,0|32,0||
8915,0|3550|32:44.8|DELIVERED|||||53100,0|1,0
8917,0|3551|13:19.1|RESPONSE||||||
8918,0|3551|45:05.4|RISK||||||
8919,0|3551|14:40.1|APPROVED|PLASTIC|38,0|7900,0|36,0||
8920,0|3551|17:01.4|DELIVERED|||||53100,0|2,0
8923,0|3553|26:14.9|RESPONSE||||||
8924,0|3553|26:05.6|RISK||||||
8925,0|3553|05:10.7|REJECTED|MOP|||||
8926,0|3557|50:30.3|RESPONSE||||||
8927,0|3557|35:03.8|RISK||||||
8928,0|3557|37:07.1|REJECTED|MOP|||||
8929,0|3558|00:00.0|NOT RESPOND||||||
8930,0|3559|00:00.0|NOT RESPOND||||||
8931,0|3560|00:00.0|NOT RESPOND||||||
8932,0|3561|00:00.0|NOT RESPOND||||||
8933,0|3562|13:59.7|RESPONSE||||||
8934,0|3562|38:31.7|RISK||||||
8935,0|3562|14:51.1|APPROVED|PLASTIC|35,0|3700,0|42,0||
8936,0|3562|37:18.8|DELIVERED|||||44100,0|4,0
8939,0|3563|00:00.0|NOT RESPOND||||||
8940,0|3565|00:00.0|NOT RESPOND||||||
8941,0|3566|08:20.8|RESPONSE||||||
8942,0|3566|46:32.7|RISK||||||
8943,0|3566|37:33.4|APPROVED|DIGITAL|43,0|3000,0|48,0||
8944,0|3567|22:17.5|RESPONSE||||||
8945,0|3567|02:23.2|RISK||||||
8946,0|3567|12:06.1|APPROVED|PLASTIC|39,0|6200,0|41,0||
8947,0|3567|59:28.7|DELIVERED|||||11560,0|3,0
8952,0|3572|45:31.8|RESPONSE||||||
8953,0|3572|40:38.1|RISK||||||
8954,0|3572|41:13.1|APPROVED|DIGITAL|46,0|22300,0|36,0||
8960,0|3573|36:34.9|RESPONSE||||||
8961,0|3573|13:04.7|RISK||||||
8962,0|3573|22:46.0|REJECTED|USAGE|||||
8963,0|3575|35:08.3|RESPONSE||||||
8964,0|3575|50:13.3|RISK||||||
8965,0|3575|30:33.0|APPROVED|PLASTIC|42,0|2600,0|47,0||
8966,0|3575|51:00.9|DELIVERED|||||44100,0|3,0
8968,0|3576|09:01.2|RESPONSE||||||
8969,0|3576|06:41.2|RISK||||||
8970,0|3576|58:40.0|REJECTED|MOP|||||
8971,0|3577|33:16.5|RESPONSE||||||
8972,0|3577|17:00.4|RISK||||||
8973,0|3577|12:42.6|REJECTED|MOP|||||
8974,0|3578|26:28.7|RESPONSE||||||
8975,0|3578|25:26.9|RISK||||||
8976,0|3578|29:00.0|APPROVED|PLASTIC|43,0|4100,0|43,0||
8977,0|3578|19:39.1|DELIVERED|||||44620,0|3,0
8982,0|3579|55:25.4|RESPONSE||||||
8983,0|3579|55:32.8|RISK||||||
8984,0|3579|08:42.9|APPROVED|DIGITAL|48,0|26200,0|33,0||
8988,0|3581|32:36.2|RESPONSE||||||
8989,0|3581|18:21.5|RISK||||||
8990,0|3581|32:54.9|REJECTED|MOP|||||
8991,0|3585|29:14.5|RESPONSE||||||
8992,0|3585|12:43.7|RISK||||||
8993,0|3585|44:42.2|REJECTED|MOP|||||
8994,0|3588|00:00.0|NOT RESPOND||||||
8995,0|3590|10:53.9|RESPONSE||||||
